 0.00000 1.00000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
 0.00100 0.99965 0.99965 0.00013 0.00013 -0.01882 -0.01882 0.00035 0.00035 
 0.00200 0.99858 0.99858 0.00052 0.00052 -0.03756 -0.03756 0.00142 0.00142 
 0.00300 0.99682 0.99682 0.00116 0.00116 -0.05614 -0.05614 0.00318 0.00318 
 0.00400 0.99436 0.99436 0.00203 0.00203 -0.07451 -0.07451 0.00564 0.00564 
 0.00500 0.99121 0.99121 0.00312 0.00312 -0.09259 -0.09259 0.00879 0.00879 
 0.00600 0.98738 0.98738 0.00442 0.00442 -0.11031 -0.11031 0.01262 0.01262 
 0.00700 0.98290 0.98290 0.00591 0.00591 -0.12763 -0.12763 0.01710 0.01710 
 0.00800 0.97777 0.97777 0.00757 0.00757 -0.14449 -0.14449 0.02223 0.02223 
 0.00900 0.97202 0.97202 0.00938 0.00938 -0.16082 -0.16082 0.02798 0.02798 
 0.01000 0.96566 0.96566 0.01133 0.01133 -0.17659 -0.17659 0.03434 0.03434 
 0.01100 0.95872 0.95872 0.01340 0.01340 -0.19175 -0.19175 0.04128 0.04128 
 0.01200 0.95122 0.95122 0.01556 0.01556 -0.20626 -0.20626 0.04878 0.04878 
 0.01300 0.94319 0.94319 0.01779 0.01779 -0.22007 -0.22007 0.05681 0.05681 
 0.01400 0.93465 0.93465 0.02008 0.02008 -0.23317 -0.23317 0.06535 0.06535 
 0.01500 0.92563 0.92563 0.02240 0.02240 -0.24551 -0.24551 0.07437 0.07437 
 0.01600 0.91616 0.91616 0.02473 0.02473 -0.25707 -0.25707 0.08384 0.08384 
 0.01700 0.90627 0.90627 0.02707 0.02707 -0.26784 -0.26784 0.09373 0.09373 
 0.01800 0.89599 0.89599 0.02938 0.02938 -0.27779 -0.27779 0.10401 0.10401 
 0.01900 0.88535 0.88535 0.03164 0.03164 -0.28691 -0.28691 0.11465 0.11465 
 0.02000 0.87438 0.87438 0.03386 0.03386 -0.29520 -0.29520 0.12562 0.12562 
 0.02100 0.86312 0.86312 0.03599 0.03599 -0.30264 -0.30264 0.13688 0.13688 
 0.02200 0.85159 0.85159 0.03804 0.03804 -0.30923 -0.30923 0.14841 0.14841 
 0.02300 0.83983 0.83983 0.03998 0.03998 -0.31498 -0.31498 0.16017 0.16017 
 0.02400 0.82787 0.82787 0.04181 0.04181 -0.31989 -0.31989 0.17213 0.17213 
 0.02500 0.81574 0.81574 0.04351 0.04351 -0.32396 -0.32396 0.18426 0.18426 
 0.02600 0.80347 0.80347 0.04507 0.04507 -0.32721 -0.32721 0.19653 0.19653 
 0.02700 0.79110 0.79110 0.04649 0.04649 -0.32965 -0.32965 0.20890 0.20890 
 0.02800 0.77864 0.77864 0.04775 0.04775 -0.33130 -0.33130 0.22136 0.22136 
 0.02900 0.76614 0.76614 0.04885 0.04885 -0.33216 -0.33216 0.23386 0.23386 
 0.03000 0.75363 0.75363 0.04978 0.04978 -0.33227 -0.33227 0.24637 0.24637 
 0.03100 0.74112 0.74112 0.05054 0.05054 -0.33164 -0.33164 0.25888 0.25888 
 0.03200 0.72865 0.72865 0.05112 0.05112 -0.33029 -0.33029 0.27135 0.27135 
 0.03300 0.71624 0.71624 0.05153 0.05153 -0.32826 -0.32826 0.28376 0.28376 
 0.03400 0.70392 0.70392 0.05176 0.05176 -0.32556 -0.32556 0.29608 0.29608 
 0.03500 0.69172 0.69172 0.05181 0.05181 -0.32222 -0.32222 0.30828 0.30828 
 0.03600 0.67965 0.67965 0.05169 0.05169 -0.31828 -0.31828 0.32035 0.32035 
 0.03700 0.66775 0.66775 0.05139 0.05139 -0.31376 -0.31376 0.33225 0.33225 
 0.03800 0.65602 0.65602 0.05092 0.05092 -0.30868 -0.30868 0.34398 0.34398 
 0.03900 0.64449 0.64449 0.05029 0.05029 -0.30309 -0.30309 0.35551 0.35551 
 0.04000 0.63319 0.63319 0.04949 0.04949 -0.29701 -0.29701 0.36681 0.36681 
 0.04100 0.62212 0.62212 0.04853 0.04853 -0.29047 -0.29047 0.37788 0.37788 
 0.04200 0.61131 0.61131 0.04742 0.04742 -0.28350 -0.28350 0.38869 0.38869 
 0.04300 0.60077 0.60077 0.04616 0.04616 -0.27614 -0.27614 0.39923 0.39923 
 0.04400 0.59051 0.59051 0.04476 0.04476 -0.26840 -0.26840 0.40949 0.40949 
 0.04500 0.58055 0.58055 0.04323 0.04323 -0.26033 -0.26033 0.41945 0.41945 
 0.04600 0.57090 0.57090 0.04157 0.04157 -0.25196 -0.25196 0.42910 0.42910 
 0.04700 0.56157 0.56157 0.03979 0.03979 -0.24330 -0.24330 0.43843 0.43843 
 0.04800 0.55257 0.55257 0.03790 0.03790 -0.23440 -0.23440 0.44743 0.44743 
 0.04900 0.54391 0.54391 0.03591 0.03591 -0.22528 -0.22528 0.45609 0.45609 
 0.05001 0.53560 0.53560 0.03382 0.03382 -0.21597 -0.21597 0.46441 0.46441 
 0.05101 0.52764 0.52764 0.03164 0.03164 -0.20650 -0.20650 0.47236 0.47236 
 0.05201 0.52004 0.52004 0.02938 0.02938 -0.19689 -0.19689 0.47996 0.47996 
 0.05301 0.51280 0.51280 0.02704 0.02704 -0.18717 -0.18717 0.48720 0.48720 
 0.05401 0.50594 0.50594 0.02464 0.02464 -0.17737 -0.17737 0.49406 0.49406 
 0.05501 0.49944 0.49944 0.02218 0.02218 -0.16751 -0.16751 0.50056 0.50056 
 0.05601 0.49332 0.49332 0.01967 0.01967 -0.15761 -0.15761 0.50668 0.50668 
 0.05701 0.48757 0.48757 0.01711 0.01711 -0.14770 -0.14770 0.51243 0.51243 
 0.05801 0.48219 0.48219 0.01451 0.01451 -0.13781 -0.13781 0.51781 0.51781 
 0.05901 0.47718 0.47718 0.01188 0.01188 -0.12794 -0.12794 0.52282 0.52282 
 0.06001 0.47255 0.47255 0.00922 0.00922 -0.11813 -0.11813 0.52745 0.52745 
 0.06101 0.46828 0.46828 0.00654 0.00654 -0.10839 -0.10839 0.53172 0.53172 
 0.06201 0.46438 0.46438 0.00385 0.00385 -0.09874 -0.09874 0.53562 0.53562 
 0.06301 0.46084 0.46084 0.00115 0.00115 -0.08921 -0.08921 0.53916 0.53916 
 0.06401 0.45765 0.45765 -0.00156 -0.00156 -0.07980 -0.07980 0.54234 0.54234 
 0.06501 0.45482 0.45482 -0.00427 -0.00427 -0.07054 -0.07054 0.54518 0.54518 
 0.06601 0.45234 0.45234 -0.00697 -0.00697 -0.06144 -0.06144 0.54766 0.54766 
 0.06701 0.45019 0.45019 -0.00966 -0.00966 -0.05252 -0.05252 0.54981 0.54981 
 0.06801 0.44838 0.44838 -0.01234 -0.01234 -0.04379 -0.04379 0.55162 0.55162 
 0.06901 0.44689 0.44689 -0.01501 -0.01501 -0.03526 -0.03526 0.55311 0.55311 
 0.07001 0.44572 0.44572 -0.01765 -0.01765 -0.02695 -0.02695 0.55428 0.55428 
 0.07101 0.44486 0.44486 -0.02027 -0.02027 -0.01887 -0.01887 0.55514 0.55514 
 0.07201 0.44429 0.44429 -0.02287 -0.02287 -0.01103 -0.01103 0.55571 0.55571 
 0.07301 0.44402 0.44402 -0.02544 -0.02544 -0.00344 -0.00344 0.55598 0.55598 
 0.07401 0.44403 0.44403 -0.02797 -0.02797 0.00390 0.00390 0.55597 0.55597 
 0.07501 0.44431 0.44431 -0.03048 -0.03048 0.01096 0.01096 0.55569 0.55569 
 0.07601 0.44486 0.44486 -0.03295 -0.03295 0.01775 0.01775 0.55514 0.55514 
 0.07701 0.44565 0.44565 -0.03538 -0.03538 0.02425 0.02425 0.55435 0.55435 
 0.07801 0.44668 0.44668 -0.03778 -0.03778 0.03047 0.03047 0.55332 0.55332 
 0.07901 0.44794 0.44794 -0.04013 -0.04013 0.03639 0.03639 0.55206 0.55206 
 0.08001 0.44942 0.44942 -0.04245 -0.04245 0.04201 0.04201 0.55058 0.55058 
 0.08101 0.45110 0.45110 -0.04472 -0.04472 0.04732 0.04732 0.54890 0.54890 
 0.08201 0.45298 0.45298 -0.04695 -0.04695 0.05233 0.05233 0.54702 0.54702 
 0.08301 0.45504 0.45504 -0.04914 -0.04914 0.05703 0.05703 0.54496 0.54496 
 0.08401 0.45727 0.45727 -0.05129 -0.05129 0.06141 0.06141 0.54273 0.54273 
 0.08501 0.45966 0.45966 -0.05339 -0.05339 0.06548 0.06548 0.54034 0.54034 
 0.08601 0.46220 0.46220 -0.05545 -0.05545 0.06924 0.06924 0.53780 0.53780 
 0.08701 0.46487 0.46487 -0.05746 -0.05746 0.07268 0.07268 0.53512 0.53512 
 0.08801 0.46767 0.46767 -0.05943 -0.05943 0.07581 0.07581 0.53233 0.53233 
 0.08901 0.47058 0.47058 -0.06135 -0.06135 0.07863 0.07863 0.52942 0.52942 
 0.09001 0.47359 0.47359 -0.06324 -0.06324 0.08114 0.08114 0.52641 0.52641 
 0.09101 0.47669 0.47669 -0.06507 -0.06507 0.08334 0.08334 0.52331 0.52331 
 0.09201 0.47987 0.47987 -0.06686 -0.06686 0.08523 0.08523 0.52013 0.52013 
 0.09301 0.48311 0.48311 -0.06861 -0.06861 0.08682 0.08682 0.51689 0.51689 
 0.09401 0.48641 0.48641 -0.07032 -0.07032 0.08812 0.08812 0.51359 0.51359 
 0.09501 0.48975 0.48975 -0.07198 -0.07198 0.08912 0.08912 0.51025 0.51025 
 0.09601 0.49312 0.49312 -0.07360 -0.07360 0.08984 0.08984 0.50688 0.50688 
