 0.00000 1.00000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
 0.00100 0.99965 0.99965 0.00013 0.00013 -0.01882 -0.01882 0.00035 0.00035 
 0.00200 0.99858 0.99858 0.00052 0.00052 -0.03755 -0.03755 0.00142 0.00142 
 0.00300 0.99682 0.99682 0.00115 0.00115 -0.05615 -0.05615 0.00318 0.00318 
 0.00400 0.99435 0.99435 0.00202 0.00202 -0.07453 -0.07453 0.00564 0.00564 
 0.00500 0.99121 0.99121 0.00310 0.00310 -0.09265 -0.09265 0.00879 0.00879 
 0.00600 0.98738 0.98738 0.00438 0.00438 -0.11045 -0.11045 0.01262 0.01262 
 0.00700 0.98289 0.98289 0.00585 0.00585 -0.12787 -0.12787 0.01711 0.01711 
 0.00800 0.97775 0.97775 0.00749 0.00749 -0.14487 -0.14487 0.02225 0.02225 
 0.00900 0.97198 0.97198 0.00928 0.00928 -0.16140 -0.16140 0.02802 0.02802 
 0.01000 0.96559 0.96559 0.01120 0.01120 -0.17741 -0.17741 0.03441 0.03441 
 0.01100 0.95862 0.95862 0.01324 0.01324 -0.19286 -0.19286 0.04138 0.04138 
 0.01200 0.95107 0.95107 0.01537 0.01537 -0.20771 -0.20771 0.04893 0.04893 
 0.01300 0.94298 0.94298 0.01757 0.01757 -0.22193 -0.22193 0.05702 0.05702 
 0.01400 0.93436 0.93436 0.01984 0.01984 -0.23549 -0.23549 0.06564 0.06564 
 0.01500 0.92524 0.92524 0.02214 0.02214 -0.24835 -0.24835 0.07476 0.07476 
 0.01600 0.91565 0.91565 0.02446 0.02446 -0.26050 -0.26050 0.08435 0.08435 
 0.01700 0.90562 0.90562 0.02678 0.02678 -0.27191 -0.27191 0.09438 0.09438 
 0.01800 0.89518 0.89518 0.02908 0.02908 -0.28256 -0.28256 0.10482 0.10482 
 0.01900 0.88434 0.88434 0.03135 0.03135 -0.29243 -0.29243 0.11566 0.11566 
 0.02000 0.87315 0.87315 0.03357 0.03357 -0.30152 -0.30152 0.12685 0.12685 
 0.02100 0.86164 0.86164 0.03572 0.03572 -0.30981 -0.30981 0.13836 0.13836 
 0.02200 0.84982 0.84982 0.03779 0.03779 -0.31731 -0.31731 0.15018 0.15018 
 0.02300 0.83774 0.83774 0.03977 0.03977 -0.32399 -0.32399 0.16226 0.16226 
 0.02400 0.82542 0.82542 0.04163 0.04163 -0.32987 -0.32987 0.17458 0.17458 
 0.02500 0.81289 0.81289 0.04338 0.04338 -0.33494 -0.33494 0.18711 0.18711 
 0.02600 0.80019 0.80019 0.04499 0.04499 -0.33921 -0.33921 0.19981 0.19981 
 0.02700 0.78735 0.78735 0.04646 0.04646 -0.34268 -0.34268 0.21265 0.21265 
 0.02800 0.77438 0.77438 0.04778 0.04778 -0.34537 -0.34537 0.22562 0.22562 
 0.02900 0.76133 0.76133 0.04894 0.04894 -0.34729 -0.34729 0.23867 0.23867 
 0.03000 0.74823 0.74823 0.04993 0.04993 -0.34844 -0.34844 0.25178 0.25178 
 0.03100 0.73509 0.73509 0.05075 0.05075 -0.34885 -0.34885 0.26491 0.26491 
 0.03200 0.72195 0.72195 0.05140 0.05140 -0.34852 -0.34852 0.27805 0.27805 
 0.03300 0.70884 0.70884 0.05186 0.05186 -0.34749 -0.34749 0.29116 0.29116 
 0.03400 0.69578 0.69578 0.05214 0.05214 -0.34576 -0.34576 0.30422 0.30422 
 0.03500 0.68279 0.68279 0.05223 0.05223 -0.34337 -0.34337 0.31721 0.31721 
 0.03600 0.66991 0.66991 0.05213 0.05213 -0.34032 -0.34032 0.33009 0.33009 
 0.03700 0.65716 0.65716 0.05185 0.05185 -0.33665 -0.33665 0.34284 0.34284 
 0.03800 0.64456 0.64456 0.05138 0.05138 -0.33238 -0.33238 0.35544 0.35544 
 0.03900 0.63212 0.63212 0.05073 0.05073 -0.32754 -0.32754 0.36788 0.36788 
 0.04000 0.61988 0.61988 0.04989 0.04989 -0.32215 -0.32215 0.38012 0.38012 
 0.04100 0.60786 0.60786 0.04887 0.04887 -0.31624 -0.31624 0.39214 0.39214 
 0.04200 0.59606 0.59606 0.04767 0.04767 -0.30983 -0.30983 0.40394 0.40394 
 0.04300 0.58452 0.58452 0.04631 0.04631 -0.30296 -0.30296 0.41548 0.41548 
 0.04400 0.57324 0.57324 0.04477 0.04477 -0.29565 -0.29565 0.42676 0.42676 
 0.04500 0.56225 0.56225 0.04308 0.04308 -0.28793 -0.28793 0.43775 0.43775 
 0.04600 0.55155 0.55155 0.04122 0.04122 -0.27983 -0.27983 0.44845 0.44845 
 0.04700 0.54117 0.54117 0.03922 0.03922 -0.27138 -0.27138 0.45883 0.45883 
 0.04800 0.53111 0.53111 0.03707 0.03707 -0.26260 -0.26260 0.46889 0.46889 
 0.04900 0.52138 0.52138 0.03479 0.03479 -0.25352 -0.25352 0.47862 0.47862 
 0.05001 0.51201 0.51201 0.03237 0.03237 -0.24418 -0.24418 0.48799 0.48799 
 0.05101 0.50299 0.50299 0.02984 0.02984 -0.23460 -0.23460 0.49701 0.49701 
 0.05201 0.49434 0.49434 0.02719 0.02719 -0.22481 -0.22481 0.50566 0.50566 
 0.05301 0.48605 0.48605 0.02443 0.02443 -0.21483 -0.21483 0.51395 0.51395 
 0.05401 0.47815 0.47815 0.02157 0.02157 -0.20469 -0.20469 0.52185 0.52185 
 0.05501 0.47063 0.47063 0.01861 0.01861 -0.19442 -0.19442 0.52937 0.52937 
 0.05601 0.46350 0.46350 0.01557 0.01557 -0.18405 -0.18405 0.53650 0.53650 
 0.05701 0.45677 0.45677 0.01246 0.01246 -0.17360 -0.17360 0.54323 0.54323 
 0.05801 0.45042 0.45042 0.00927 0.00927 -0.16309 -0.16309 0.54958 0.54958 
 0.05901 0.44448 0.44448 0.00602 0.00602 -0.15255 -0.15255 0.55552 0.55552 
 0.06001 0.43893 0.43893 0.00272 0.00272 -0.14200 -0.14200 0.56107 0.56107 
 0.06101 0.43378 0.43378 -0.00063 -0.00063 -0.13147 -0.13147 0.56622 0.56622 
 0.06201 0.42902 0.42902 -0.00402 -0.00402 -0.12098 -0.12098 0.57098 0.57098 
 0.06301 0.42466 0.42466 -0.00745 -0.00745 -0.11055 -0.11055 0.57534 0.57534 
 0.06401 0.42069 0.42069 -0.01091 -0.01091 -0.10019 -0.10019 0.57931 0.57931 
 0.06501 0.41711 0.41711 -0.01438 -0.01438 -0.08994 -0.08994 0.58289 0.58289 
 0.06601 0.41391 0.41391 -0.01788 -0.01788 -0.07980 -0.07980 0.58608 0.58608 
 0.06701 0.41110 0.41110 -0.02138 -0.02138 -0.06981 -0.06981 0.58890 0.58890 
 0.06801 0.40865 0.40865 -0.02488 -0.02488 -0.05997 -0.05997 0.59135 0.59135 
 0.06901 0.40658 0.40658 -0.02838 -0.02838 -0.05030 -0.05030 0.59342 0.59342 
 0.07001 0.40486 0.40486 -0.03188 -0.03188 -0.04082 -0.04082 0.59514 0.59514 
 0.07101 0.40350 0.40350 -0.03536 -0.03536 -0.03154 -0.03154 0.59650 0.59650 
 0.07201 0.40248 0.40248 -0.03883 -0.03883 -0.02248 -0.02248 0.59752 0.59752 
 0.07301 0.40180 0.40180 -0.04227 -0.04227 -0.01366 -0.01366 0.59820 0.59820 
 0.07401 0.40145 0.40145 -0.04569 -0.04569 -0.00508 -0.00508 0.59855 0.59855 
 0.07501 0.40142 0.40142 -0.04909 -0.04909 0.00325 0.00325 0.59858 0.59858 
 0.07601 0.40169 0.40169 -0.05244 -0.05244 0.01130 0.01130 0.59831 0.59831 
 0.07701 0.40226 0.40226 -0.05577 -0.05577 0.01908 0.01908 0.59774 0.59774 
 0.07801 0.40313 0.40313 -0.05905 -0.05905 0.02657 0.02657 0.59687 0.59687 
 0.07901 0.40426 0.40426 -0.06229 -0.06229 0.03376 0.03376 0.59574 0.59574 
 0.08001 0.40567 0.40567 -0.06549 -0.06549 0.04065 0.04065 0.59433 0.59433 
 0.08101 0.40732 0.40732 -0.06863 -0.06863 0.04723 0.04723 0.59268 0.59268 
 0.08201 0.40922 0.40922 -0.07173 -0.07173 0.05349 0.05349 0.59078 0.59078 
 0.08301 0.41135 0.41135 -0.07478 -0.07478 0.05942 0.05942 0.58865 0.58865 
 0.08401 0.41369 0.41369 -0.07778 -0.07778 0.06503 0.06503 0.58631 0.58631 
 0.08501 0.41624 0.41624 -0.08072 -0.08072 0.07031 0.07031 0.58376 0.58376 
 0.08601 0.41899 0.41899 -0.08360 -0.08360 0.07525 0.07525 0.58101 0.58101 
 0.08701 0.42191 0.42191 -0.08643 -0.08643 0.07985 0.07985 0.57809 0.57809 
 0.08801 0.42500 0.42500 -0.08919 -0.08919 0.08411 0.08411 0.57500 0.57500 
 0.08901 0.42824 0.42824 -0.09190 -0.09190 0.08803 0.08803 0.57176 0.57176 
 0.09001 0.43163 0.43163 -0.09455 -0.09455 0.09162 0.09162 0.56837 0.56837 
 0.09101 0.43514 0.43514 -0.09714 -0.09714 0.09486 0.09486 0.56486 0.56486 
 0.09201 0.43877 0.43877 -0.09967 -0.09967 0.09776 0.09776 0.56123 0.56123 
 0.09301 0.44250 0.44250 -0.10214 -0.10214 0.10032 0.10032 0.55750 0.55750 
 0.09401 0.44633 0.44633 -0.10454 -0.10454 0.10255 0.10255 0.55368 0.55368 
 0.09501 0.45022 0.45022 -0.10689 -0.10689 0.10445 0.10445 0.54978 0.54978 
 0.09601 0.45419 0.45419 -0.10917 -0.10917 0.10601 0.10601 0.54581 0.54581 
